,t_vals,flux_ratio_vals
5255,26375,0.5824805783915473
5256,26380,0.5824782800881076
5257,26385,0.5824759826838839
5258,26390,0.5824736861783488
5259,26395,0.5824713905709754
5260,26400,0.5824690958612371
5261,26405,0.5824668020486079
5262,26410,0.5824645091325622
5263,26415,0.5824622171125747
5264,26420,0.5824599259881201
5265,26425,0.5824576357586746
5266,26430,0.5824553464237135
5267,26435,0.5824530579827137
5268,26440,0.5824507704351517
5269,26445,0.5824484837805047
5270,26450,0.5824461980182503
5271,26455,0.5824439131478664
5272,26460,0.5824416291688317
5273,26465,0.5824393460806245
5274,26470,0.5824370638827245
5275,26475,0.5824347825746111
5276,26480,0.5824325021557641
5277,26485,0.5824302226256646
5278,26490,0.5824279439837926
5279,26495,0.5824256662296297
5280,26500,0.5824233893626576
5281,26505,0.5824211133823582
5282,26510,0.5824188382882142
5283,26515,0.5824165640797081
5284,26520,0.5824142907563234
5285,26525,0.5824120183175435
5286,26530,0.5824097467628528
5287,26535,0.5824074760917356
5288,26540,0.5824052063036765
5289,26545,0.582402937398161
5290,26550,0.5824006693746748
5291,26555,0.5823984022327039
5292,26560,0.5823961359717346
5293,26565,0.5823938705912539
5294,26570,0.582391606090749
5295,26575,0.5823893424697075
5296,26580,0.5823870797276176
5297,26585,0.5823848178639675
5298,26590,0.5823825568782461
5299,26595,0.5823802967699429
5300,26600,0.5823780375385472
5301,26605,0.5823757791835491
5302,26610,0.582373521704439
5303,26615,0.582371265100708
5304,26620,0.5823690093718471
5305,26625,0.5823667545173475
5306,26630,0.582364500536702
5307,26635,0.5823622474294023
5308,26640,0.5823599951949416
5309,26645,0.5823577438328129
5310,26650,0.5823554933425098
5311,26655,0.5823532437235261
5312,26660,0.5823509949753565
5313,26665,0.5823487470974954
5314,26670,0.582346500089438
5315,26675,0.58234425395068
5316,26680,0.5823420086807172
5317,26685,0.5823397642790459
5318,26690,0.5823375207451625
5319,26695,0.5823352780785648
5320,26700,0.5823330362787495
5321,26705,0.5823307953452149
5322,26710,0.5823285552774591
5323,26715,0.5823263160749809
5324,26720,0.582324077737279
5325,26725,0.582321840263853
5326,26730,0.5823196036542027
5327,26735,0.5823173679078281
5328,26740,0.5823151330242299
5329,26745,0.5823128990029092
5330,26750,0.5823106658433671
5331,26755,0.5823084335451054
5332,26760,0.5823062021076261
5333,26765,0.5823039715304318
5334,26770,0.5823017418130253
5335,26775,0.5822995129549099
5336,26780,0.5822972849555891
5337,26785,0.582295057814567
5338,26790,0.582292831531348
5339,26795,0.5822906061054369
5340,26800,0.5822883815363389
5341,26805,0.5822861578235595
5342,26810,0.5822839349666045
5343,26815,0.5822817129649803
5344,26820,0.5822794918181935
5345,26825,0.5822772715257513
5346,26830,0.5822750520871609
5347,26835,0.5822728335019304
5348,26840,0.5822706157695675
5349,26845,0.5822683988895815
5350,26850,0.5822661828614807
5351,26855,0.5822639676847747
5352,26860,0.5822617533589732
5353,26865,0.5822595398835865
5354,26870,0.5822573272581245
5355,26875,0.5822551154820984
5356,26880,0.5822529045550193
5357,26885,0.5822506944763988
5358,26890,0.5822484852457487
5359,26895,0.5822462768625815
5360,26900,0.58224406932641
5361,26905,0.5822418626367469
5362,26910,0.5822396567931062
5363,26915,0.5822374517950012
5364,26920,0.5822352476419462
5365,26925,0.5822330443334561
5366,26930,0.5822308418690454
5367,26935,0.5822286402482296
5368,26940,0.5822264394705243
5369,26945,0.5822242395354457
5370,26950,0.58222204044251
5371,26955,0.5822198421912341
5372,26960,0.5822176447811352
5373,26965,0.5822154482117309
5374,26970,0.5822132524825387
5375,26975,0.5822110575930772
5376,26980,0.582208863542865
5377,26985,0.582206670331421
5378,26990,0.5822044779582647
5379,26995,0.5822022864229157
5380,27000,0.5822000957248941
5381,27005,0.5821979058637203
5382,27010,0.5821957168389155
5383,27015,0.5821935286500004
5384,27020,0.5821913412964969
5385,27025,0.5821891547779268
5386,27030,0.5821869690938122
5387,27035,0.582184784243676
5388,27040,0.5821826002270413
5389,27045,0.5821804170434313
5390,27050,0.5821782346923697
5391,27055,0.5821760531733808
5392,27060,0.582173872485989
5393,27065,0.582171692629719
5394,27070,0.5821695136040961
5395,27075,0.5821673354086457
5396,27080,0.5821651580428941
5397,27085,0.5821629815063674
5398,27090,0.582160805798592
5399,27095,0.582158630919095
5400,27100,0.5821564568674038
5401,27105,0.5821542836430463
5402,27110,0.5821521112455503
5403,27115,0.5821499396744444
5404,27120,0.5821477689292573
5405,27125,0.5821455990095182
5406,27130,0.5821434299147566
5407,27135,0.5821412616445025
5408,27140,0.5821390941982858
5409,27145,0.5821369275756373
5410,27150,0.5821347617760877
5411,27155,0.5821325967991687
5412,27160,0.5821304326444118
5413,27165,0.5821282693113488
5414,27170,0.5821261067995123
5415,27175,0.5821239451084348
5416,27180,0.5821217842376493
5417,27185,0.5821196241866895
5418,27190,0.5821174649550892
5419,27195,0.5821153065423822
5420,27200,0.5821131489481033
5421,27205,0.5821109921717871
5422,27210,0.5821088362129688
5423,27215,0.5821066810711841
5424,27220,0.5821045267459689
5425,27225,0.5821023732368591
5426,27230,0.5821002205433917
5427,27235,0.5820980686651034
5428,27240,0.5820959176015316
5429,27245,0.5820937673522139
5430,27250,0.5820916179166881
5431,27255,0.5820894692944929
5432,27260,0.5820873214851667
5433,27265,0.5820851744882488
5434,27270,0.5820830283032783
5435,27275,0.5820808829297952
5436,27280,0.5820787383673394
5437,27285,0.5820765946154512
5438,27290,0.5820744516736718
5439,27295,0.582072309541542
5440,27300,0.582070168218603
5441,27305,0.5820680277043975
5442,27310,0.5820658879984669
5443,27315,0.5820637491003539
5444,27320,0.5820616110096013
5445,27325,0.5820594737257524
5446,27330,0.5820573372483508
5447,27335,0.5820552015769402
5448,27340,0.582053066711065
5449,27345,0.5820509326502695
5450,27350,0.5820487993940989
5451,27355,0.5820466669420985
5452,27360,0.5820445352938136
5453,27365,0.5820424044487904
5454,27370,0.5820402744065749
5455,27375,0.5820381451667139
5456,27380,0.5820360167287546
5457,27385,0.5820338890922439
5458,27390,0.5820317622567296
5459,27395,0.5820296362217597
5460,27400,0.5820275109868827
5461,27405,0.5820253865516468
5462,27410,0.5820232629156016
5463,27415,0.582021140078296
5464,27420,0.5820190180392799
5465,27425,0.5820168967981033
5466,27430,0.5820147763543162
5467,27435,0.5820126567074699
5468,27440,0.5820105378571151
5469,27445,0.5820084198028032
5470,27450,0.5820063025440859
5471,27455,0.5820041860805154
5472,27460,0.5820020704116438
5473,27465,0.5819999555370238
5474,27470,0.5819978414562089
5475,27475,0.581995728168752
5476,27480,0.581993615674207
5477,27485,0.5819915039721284
5478,27490,0.5819893930620696
5479,27495,0.5819872829435861
5480,27500,0.5819851736162328
5481,27505,0.5819830650795651
5482,27510,0.5819809573331386
5483,27515,0.5819788503765094
5484,27520,0.5819767442092337
5485,27525,0.5819746388308688
5486,27530,0.5819725342409712
5487,27535,0.5819704304390985
5488,27540,0.5819683274248084
5489,27545,0.5819662251976588
5490,27550,0.5819641237572083
5491,27555,0.5819620231030155
5492,27560,0.5819599232346394
5493,27565,0.5819578241516395
5494,27570,0.5819557258535752
5495,27575,0.581953628340007
5496,27580,0.5819515316104948
5497,27585,0.5819494356645996
5498,27590,0.581947340501882
5499,27595,0.5819452461219038
5500,27600,0.5819431525242265
5501,27605,0.581941059708412
5502,27610,0.5819389676740226
5503,27615,0.5819368764206212
5504,27620,0.5819347859477704
5505,27625,0.5819326962550337
5506,27630,0.5819306073419748
5507,27635,0.5819285192081575
5508,27640,0.5819264318531462
5509,27645,0.5819243452765054
5510,27650,0.5819222594777997
5511,27655,0.5819201744565952
5512,27660,0.5819180902124568
5513,27665,0.5819160067449504
5514,27670,0.5819139240536424
5515,27675,0.5819118421380994
5516,27680,0.581909760997888
5517,27685,0.5819076806325757
5518,27690,0.5819056010417297
5519,27695,0.5819035222249181
5520,27700,0.5819014441817089
5521,27705,0.5818993669116705
5522,27710,0.5818972904143719
5523,27715,0.5818952146893819
5524,27720,0.5818931397362703
5525,27725,0.5818910655546066
5526,27730,0.5818889921439608
5527,27735,0.5818869195039036
5528,27740,0.5818848476340055
5529,27745,0.5818827765338375
5530,27750,0.581880706202971
5531,27755,0.5818786366409777
5532,27760,0.5818765678474296
5533,27765,0.581874499821899
5534,27770,0.5818724325639583
5535,27775,0.5818703660731805
5536,27780,0.5818683003491392
5537,27785,0.5818662353914075
5538,27790,0.5818641711995595
5539,27795,0.5818621077731694
5540,27800,0.5818600451118118
5541,27805,0.5818579832150612
5542,27810,0.5818559220824933
5543,27815,0.5818538617136828
5544,27820,0.5818518021082062
5545,27825,0.5818497432656391
5546,27830,0.5818476851855582
5547,27835,0.5818456278675399
5548,27840,0.5818435713111616
5549,27845,0.5818415155160004
5550,27850,0.5818394604816339
5551,27855,0.5818374062076401
5552,27860,0.5818353526935975
5553,27865,0.5818332999390846
5554,27870,0.5818312479436801
5555,27875,0.5818291967069632
5556,27880,0.5818271462285137
5557,27885,0.5818250965079114
5558,27890,0.5818230475447359
5559,27895,0.5818209993385685
5560,27900,0.5818189518889894
5561,27905,0.5818169051955796
5562,27910,0.5818148592579209
5563,27915,0.5818128140755945
5564,27920,0.5818107696481828
5565,27925,0.5818087259752679
5566,27930,0.5818066830564325
5567,27935,0.5818046408912596
5568,27940,0.5818025994793322
5569,27945,0.581800558820234
5570,27950,0.5817985189135486
5571,27955,0.5817964797588606
5572,27960,0.5817944413557541
5573,27965,0.5817924037038139
5574,27970,0.5817903668026251
5575,27975,0.5817883306517733
5576,27980,0.5817862952508437
5577,27985,0.5817842605994228
5578,27990,0.5817822266970963
5579,27995,0.5817801935434513
5580,28000,0.5817781611380746
5581,28005,0.5817761294805531
5582,28010,0.5817740985704747
5583,28015,0.5817720684074269
5584,28020,0.5817700389909979
5585,28025,0.5817680103207762
5586,28030,0.5817659823963502
5587,28035,0.5817639552173094
5588,28040,0.5817619287832428
5589,28045,0.58175990309374
5590,28050,0.5817578781483911
5591,28055,0.5817558539467863
5592,28060,0.5817538304885159
5593,28065,0.5817518077731708
5594,28070,0.5817497858003423
5595,28075,0.5817477645696216
5596,28080,0.5817457440806008
5597,28085,0.5817437243328712
5598,28090,0.5817417053260258
5599,28095,0.5817396870596571
5600,28100,0.5817376695333577
5601,28105,0.581735652746721
5602,28110,0.5817336366993405
5603,28115,0.5817316213908101
5604,28120,0.5817296068207239
5605,28125,0.5817275929886759
5606,28130,0.5817255798942617
5607,28135,0.5817235675370753
5608,28140,0.5817215559167125
5609,28145,0.5817195450327687
5610,28150,0.5817175348848401
5611,28155,0.5817155254725226
5612,28160,0.5817135167954127
5613,28165,0.5817115088531073
5614,28170,0.5817095016452033
5615,28175,0.5817074951712983
5616,28180,0.5817054894309895
5617,28185,0.5817034844238754
5618,28190,0.5817014801495539
5619,28195,0.5816994766076237
5620,28200,0.5816974737976834
5621,28205,0.5816954717193324
5622,28210,0.5816934703721701
5623,28215,0.5816914697557959
5624,28220,0.5816894698698101
5625,28225,0.5816874707138128
5626,28230,0.5816854722874046
5627,28235,0.5816834745901865
5628,28240,0.5816814776217597
5629,28245,0.5816794813817254
5630,28250,0.5816774858696856
5631,28255,0.5816754910852421
5632,28260,0.5816734970279974
5633,28265,0.581671503697554
5634,28270,0.5816695110935151
5635,28275,0.5816675192154833
5636,28280,0.5816655280630627
5637,28285,0.5816635376358565
5638,28290,0.5816615479334695
5639,28295,0.5816595589555054
5640,28300,0.581657570701569
5641,28305,0.5816555831712651
5642,28310,0.5816535963641993
5643,28315,0.581651610279977
5644,28320,0.5816496249182036
5645,28325,0.5816476402784855
5646,28330,0.581645656360429
5647,28335,0.5816436731636405
5648,28340,0.5816416906877274
5649,28345,0.5816397089322966
5650,28350,0.5816377278969556
5651,28355,0.5816357475813123
5652,28360,0.5816337679849746
5653,28365,0.5816317891075509
5654,28370,0.58162981094865
5655,28375,0.5816278335078806
5656,28380,0.5816258567848521
5657,28385,0.5816238807791738
5658,28390,0.5816219054904556
5659,28395,0.5816199309183074
5660,28400,0.5816179570623399
5661,28405,0.5816159839221632
5662,28410,0.5816140114973885
5663,28415,0.5816120397876272
5664,28420,0.58161006879249
5665,28425,0.5816080985115896
5666,28430,0.5816061289445374
5667,28435,0.581604160090946
5668,28440,0.5816021919504276
5669,28445,0.5816002245225955
5670,28450,0.5815982578070626
5671,28455,0.5815962918034425
5672,28460,0.5815943265113487
5673,28465,0.5815923619303954
5674,28470,0.5815903980601966
5675,28475,0.5815884349003673
5676,28480,0.5815864724505218
5677,28485,0.5815845107102754
5678,28490,0.5815825496792436
5679,28495,0.5815805893570417
5680,28500,0.5815786297432862
5681,28505,0.5815766708375928
5682,28510,0.5815747126395783
5683,28515,0.5815727551488592
5684,28520,0.5815707983650529
5685,28525,0.5815688422877764
5686,28530,0.5815668869166474
5687,28535,0.5815649322512838
5688,28540,0.5815629782913035
5689,28545,0.5815610250363255
5690,28550,0.5815590724859679
5691,28555,0.58155712063985
5692,28560,0.5815551694975908
5693,28565,0.58155321905881
5694,28570,0.5815512693231274
5695,28575,0.5815493202901629
5696,28580,0.5815473719595372
5697,28585,0.5815454243308705
5698,28590,0.5815434774037839
5699,28595,0.5815415311778985
5700,28600,0.5815395856528358
5701,28605,0.5815376408282175
5702,28610,0.5815356967036653
5703,28615,0.581533753278802
5704,28620,0.5815318105532495
5705,28625,0.5815298685266311
5706,28630,0.5815279271985695
5707,28635,0.5815259865686883
5708,28640,0.5815240466366111
5709,28645,0.5815221074019614
5710,28650,0.5815201688643634
5711,28655,0.5815182310234422
5712,28660,0.5815162938788219
5713,28665,0.5815143574301275
5714,28670,0.5815124216769841
5715,28675,0.5815104866190177
5716,28680,0.5815085522558535
5717,28685,0.5815066185871177
5718,28690,0.5815046856124368
5719,28695,0.5815027533314373
5720,28700,0.5815008217437457
5721,28705,0.5814988908489896
5722,28710,0.5814969606467961
5723,28715,0.5814950311367927
5724,28720,0.5814931023186075
5725,28725,0.5814911741918687
5726,28730,0.5814892467562045
5727,28735,0.5814873200112439
5728,28740,0.5814853939566156
5729,28745,0.5814834685919491
5730,28750,0.5814815439168736
5731,28755,0.5814796199310192
5732,28760,0.5814776966340155
5733,28765,0.5814757740254932
5734,28770,0.5814738521050826
5735,28775,0.5814719308724147
5736,28780,0.5814700103271203
5737,28785,0.5814680904688311
5738,28790,0.5814661712971785
5739,28795,0.5814642528117945
5740,28800,0.5814623350123109
5741,28805,0.5814604178983606
5742,28810,0.5814585014695758
5743,28815,0.5814565857255898
5744,28820,0.5814546706660357
5745,28825,0.5814527562905467
5746,28830,0.5814508425987568
5747,28835,0.5814489295902998
5748,28840,0.58144701726481
5749,28845,0.5814451056219218
5750,28850,0.5814431946612703
5751,28855,0.58144128438249
5752,28860,0.5814393747852166
5753,28865,0.5814374658690853
5754,28870,0.5814355576337321
5755,28875,0.5814336500787929
5756,28880,0.5814317432039042
5757,28885,0.5814298370087027
5758,28890,0.5814279314928249
5759,28895,0.5814260266559079
5760,28900,0.5814241224975892
5761,28905,0.5814222190175063
5762,28910,0.5814203162152974
5763,28915,0.5814184140906001
5764,28920,0.5814165126430532
5765,28925,0.581414611872295
5766,28930,0.5814127117779647
5767,28935,0.5814108123597012
5768,28940,0.5814089136171441
5769,28945,0.581407015549933
5770,28950,0.5814051181577078
5771,28955,0.5814032214401085
5772,28960,0.5814013253967758
5773,28965,0.5813994300273504
5774,28970,0.5813975353314731
5775,28975,0.5813956413087851
5776,28980,0.5813937479589277
5777,28985,0.5813918552815429
5778,28990,0.5813899632762726
5779,28995,0.5813880719427589
5780,29000,0.5813861812806442
5781,29005,0.5813842912895715
5782,29010,0.5813824019691836
5783,29015,0.5813805133191235
5784,29020,0.5813786253390352
5785,29025,0.5813767380285622
5786,29030,0.581374851387348
5787,29035,0.5813729654150377
5788,29040,0.5813710801112753
5789,29045,0.5813691954757053
5790,29050,0.5813673115079733
5791,29055,0.5813654282077241
5792,29060,0.5813635455746033
5793,29065,0.5813616636082567
5794,29070,0.5813597823083302
5795,29075,0.5813579016744703
5796,29080,0.5813560217063232
5797,29085,0.5813541424035358
5798,29090,0.581352263765755
5799,29095,0.5813503857926283
5800,29100,0.5813485084838028
5801,29105,0.5813466318389264
5802,29110,0.5813447558576473
5803,29115,0.5813428805396134
5804,29120,0.5813410058844735
5805,29125,0.581339131891876
5806,29130,0.5813372585614704
5807,29135,0.5813353858929056
5808,29140,0.581333513885831
5809,29145,0.5813316425398964
5810,29150,0.5813297718547518
5811,29155,0.5813279018300476
5812,29160,0.581326032465434
5813,29165,0.5813241637605618
5814,29170,0.5813222957150822
5815,29175,0.581320428328646
5816,29180,0.581318561600905
5817,29185,0.5813166955315106
5818,29190,0.581314830120115
5819,29195,0.5813129653663702
5820,29200,0.5813111012699288
5821,29205,0.5813092378304434
5822,29210,0.5813073750475669
5823,29215,0.5813055129209526
5824,29220,0.5813036514502538
5825,29225,0.5813017906351241
5826,29230,0.5812999304752177
5827,29235,0.5812980709701883
5828,29240,0.5812962121196905
5829,29245,0.581294353923379
5830,29250,0.5812924963809087
5831,29255,0.5812906394919346
5832,29260,0.581288783256112
5833,29265,0.5812869276730968
5834,29270,0.5812850727425445
5835,29275,0.5812832184641114
5836,29280,0.5812813648374536
5837,29285,0.5812795118622279
5838,29290,0.5812776595380912
5839,29295,0.5812758078647001
5840,29300,0.5812739568417125
5841,29305,0.5812721064687854
5842,29310,0.5812702567455768
5843,29315,0.5812684076717447
5844,29320,0.5812665592469473
5845,29325,0.5812647114708431
5846,29330,0.581262864343091
5847,29335,0.5812610178633497
5848,29340,0.5812591720312786
5849,29345,0.5812573268465372
5850,29350,0.5812554823087849
5851,29355,0.5812536384176819
5852,29360,0.5812517951728882
5853,29365,0.5812499525740643
5854,29370,0.5812481106208708
5855,29375,0.5812462693129685
5856,29380,0.5812444286500187
5857,29385,0.5812425886316827
5858,29390,0.5812407492576218
5859,29395,0.5812389105274983
5860,29400,0.5812370724409738
5861,29405,0.581235234997711
5862,29410,0.5812333981973722
5863,29415,0.5812315620396202
5864,29420,0.581229726524118
5865,29425,0.5812278916505289
5866,29430,0.5812260574185164
5867,29435,0.5812242238277439
5868,29440,0.5812223908778757
5869,29445,0.581220558568576
5870,29450,0.5812187268995092
5871,29455,0.5812168958703396
5872,29460,0.5812150654807324
5873,29465,0.5812132357303528
5874,29470,0.5812114066188656
5875,29475,0.5812095781459372
5876,29480,0.5812077503112327
5877,29485,0.5812059231144185
5878,29490,0.581204096555161
5879,29495,0.5812022706331265
5880,29500,0.5812004453479817
5881,29505,0.5811986206993938
5882,29510,0.5811967966870297
5883,29515,0.581194973310557
5884,29520,0.5811931505696437
5885,29525,0.5811913284639574
5886,29530,0.5811895069931658
5887,29535,0.5811876861569382
5888,29540,0.5811858659549426
5889,29545,0.5811840463868478
5890,29550,0.5811822274523232
5891,29555,0.5811804091510379
5892,29560,0.5811785914826614
5893,29565,0.5811767744468636
5894,29570,0.581174958043314
5895,29575,0.5811731422716835
5896,29580,0.5811713271316422
5897,29585,0.5811695126228608
5898,29590,0.5811676987450101
5899,29595,0.5811658854977613
5900,29600,0.5811640728807859
5901,29605,0.5811622608937551
5902,29610,0.5811604495363412
5903,29615,0.5811586388082158
5904,29620,0.5811568287090515
5905,29625,0.5811550192385208
5906,29630,0.5811532103962962
5907,29635,0.5811514021820504
5908,29640,0.5811495945954573
5909,29645,0.5811477876361898
5910,29650,0.5811459813039217
5911,29655,0.5811441755983267
5912,29660,0.5811423705190789
5913,29665,0.5811405660658528
5914,29670,0.581138762238323
5915,29675,0.5811369590361637
5916,29680,0.5811351564590506
5917,29685,0.5811333545066584
5918,29690,0.5811315531786626
5919,29695,0.5811297524747391
5920,29700,0.5811279523945635
5921,29705,0.5811261529378121
5922,29710,0.5811243541041613
5923,29715,0.5811225558932874
5924,29720,0.5811207583048674
5925,29725,0.5811189613385782
5926,29730,0.5811171649940969
5927,29735,0.5811153692711012
5928,29740,0.5811135741692686
5929,29745,0.5811117796882772
5930,29750,0.5811099858278047
5931,29755,0.58110819258753
5932,29760,0.5811063999671312
5933,29765,0.5811046079662874
5934,29770,0.5811028165846771
5935,29775,0.5811010258219802
5936,29780,0.5810992356778758
5937,29785,0.5810974461520436
5938,29790,0.5810956572441632
5939,29795,0.5810938689539153
5940,29800,0.58109208128098
5941,29805,0.5810902942250377
5942,29810,0.5810885077857691
5943,29815,0.5810867219628555
5944,29820,0.581084936755978
5945,29825,0.581083152164818
5946,29830,0.5810813681890572
5947,29835,0.5810795848283772
5948,29840,0.5810778020824604
5949,29845,0.5810760199509891
5950,29850,0.5810742384336457
5951,29855,0.581072457530113
5952,29860,0.581070677240074
5953,29865,0.5810688975632117
5954,29870,0.5810671184992098
5955,29875,0.5810653400477518
5956,29880,0.5810635622085212
5957,29885,0.5810617849812028
5958,29890,0.5810600083654801
5959,29895,0.5810582323610379
5960,29900,0.5810564569675611
5961,29905,0.5810546821847344
5962,29910,0.5810529080122431
5963,29915,0.5810511344497723
5964,29920,0.5810493614970077
5965,29925,0.5810475891536351
5966,29930,0.5810458174193404
5967,29935,0.58104404629381
5968,29940,0.5810422757767304
5969,29945,0.581040505867788
5970,29950,0.5810387365666696
5971,29955,0.5810369678730627
5972,29960,0.5810351997866542
5973,29965,0.5810334323071318
5974,29970,0.5810316654341829
5975,29975,0.5810298991674963
5976,29980,0.581028133506759
5977,29985,0.5810263684516601
5978,29990,0.581024604001888
5979,29995,0.5810228401571317
5980,30000,0.5810210769170796
5981,30005,0.5810193142814216
5982,30010,0.5810175522498467
5983,30015,0.5810157908220449
5984,30020,0.5810140299977057
5985,30025,0.5810122697765193
5986,30030,0.5810105101581758
5987,30035,0.5810087511423663
5988,30040,0.5810069927287809
5989,30045,0.5810052349171105
5990,30050,0.5810034777070467
5991,30055,0.5810017210982804
5992,30060,0.5809999650905033
5993,30065,0.5809982096834072
5994,30070,0.5809964548766843
5995,30075,0.5809947006700262
5996,30080,0.5809929470631257
5997,30085,0.5809911940556753
5998,30090,0.5809894416473679
5999,30095,0.5809876898378965
6000,30100,0.5809859386269541
6001,30105,0.5809841880142345
6002,30110,0.580982437999431
6003,30115,0.5809806885822377
6004,30120,0.5809789397623488
6005,30125,0.580977191539458
6006,30130,0.5809754439132604
6007,30135,0.5809736968834502
6008,30140,0.5809719504497228
6009,30145,0.5809702046117731
6010,30150,0.5809684593692961
6011,30155,0.5809667147219878
6012,30160,0.5809649706695437
6013,30165,0.5809632272116597
6014,30170,0.5809614843480322
6015,30175,0.5809597420783571
6016,30180,0.5809580004023314
6017,30185,0.5809562593196517
6018,30190,0.5809545188300148
6019,30195,0.5809527789331181
6020,30200,0.5809510396286591
6021,30205,0.580949300916335
6022,30210,0.5809475627958441
6023,30215,0.5809458252668839
6024,30220,0.580944088329153
6025,30225,0.5809423519823494
6026,30230,0.5809406162261721
6027,30235,0.5809388810603198
6028,30240,0.5809371464844915
6029,30245,0.5809354124983863
6030,30250,0.5809336791017039
6031,30255,0.5809319462941438
6032,30260,0.580930214075406
6033,30265,0.5809284824451902
6034,30270,0.5809267514031969
6035,30275,0.5809250209491265
6036,30280,0.5809232910826798
6037,30285,0.5809215618035575
6038,30290,0.5809198331114607
6039,30295,0.5809181050060905
6040,30300,0.5809163774871487
6041,30305,0.5809146505543368
6042,30310,0.5809129242073566
6043,30315,0.5809111984459104
6044,30320,0.5809094732697
6045,30325,0.5809077486784285
6046,30330,0.5809060246717983
6047,30335,0.5809043012495123
6048,30340,0.5809025784112735
6049,30345,0.5809008561567852
6050,30350,0.580899134485751
6051,30355,0.5808974133978745
6052,30360,0.5808956928928597
6053,30365,0.5808939729704103
6054,30370,0.5808922536302312
6055,30375,0.5808905348720265
6056,30380,0.5808888166955009
6057,30385,0.5808870991003593
6058,30390,0.580885382086307
6059,30395,0.5808836656530488
6060,30400,0.580881949800291
6061,30405,0.5808802345277383
6062,30410,0.5808785198350973
6063,30415,0.5808768057220738
6064,30420,0.5808750921883741
6065,30425,0.5808733792337049
6066,30430,0.5808716668577727
6067,30435,0.5808699550602842
6068,30440,0.5808682438409465
6069,30445,0.5808665331994672
6070,30450,0.5808648231355537
6071,30455,0.5808631136489133
6072,30460,0.5808614047392542
6073,30465,0.5808596964062844
6074,30470,0.5808579886497119
6075,30475,0.5808562814692456
6076,30480,0.580854574864594
6077,30485,0.5808528688354657
6078,30490,0.5808511633815701
6079,30495,0.580849458502616
6080,30500,0.5808477541983131
6081,30505,0.5808460504683711
6082,30510,0.5808443473124997
6083,30515,0.5808426447304091
6084,30520,0.5808409427218093
6085,30525,0.5808392412864108
6086,30530,0.5808375404239241
6087,30535,0.5808358401340602
6088,30540,0.5808341404165298
6089,30545,0.5808324412710443
6090,30550,0.5808307426973153
6091,30555,0.5808290446950538
6092,30560,0.5808273472639721
6093,30565,0.5808256504037821
6094,30570,0.5808239541141955
6095,30575,0.5808222583949252
6096,30580,0.5808205632456835
6097,30585,0.5808188686661832
6098,30590,0.580817174656137
6099,30595,0.5808154812152584
6100,30600,0.5808137883432605
6101,30605,0.5808120960398568
6102,30610,0.580810404304761
6103,30615,0.5808087131376872
6104,30620,0.5808070225383493
6105,30625,0.5808053325064615
6106,30630,0.5808036430417386
6107,30635,0.5808019541438947
6108,30640,0.5808002658126451
6109,30645,0.5807985780477047
6110,30650,0.5807968908487888
6111,30655,0.5807952042156127
6112,30660,0.5807935181478923
6113,30665,0.5807918326453431
6114,30670,0.5807901477076812
6115,30675,0.5807884633346226
6116,30680,0.5807867795258842
6117,30685,0.5807850962811819
6118,30690,0.5807834136002329
6119,30695,0.5807817314827541
6120,30700,0.5807800499284625
6121,30705,0.5807783689370755
6122,30710,0.5807766885083107
6123,30715,0.5807750086418854
6124,30720,0.580773329337518
6125,30725,0.5807716505949264
6126,30730,0.5807699724138288
6127,30735,0.5807682947939437
6128,30740,0.5807666177349896
6129,30745,0.5807649412366855
6130,30750,0.5807632652987504
6131,30755,0.5807615899209037
6132,30760,0.5807599151028644
6133,30765,0.5807582408443522
6134,30770,0.5807565671450872
6135,30775,0.5807548940047887
6136,30780,0.5807532214231776
6137,30785,0.5807515493999736
6138,30790,0.5807498779348977
6139,30795,0.5807482070276703
6140,30800,0.5807465366780123
6141,30805,0.5807448668856452
6142,30810,0.5807431976502894
6143,30815,0.5807415289716672
6144,30820,0.5807398608494998
6145,30825,0.5807381932835092
6146,30830,0.5807365262734172
6147,30835,0.5807348598189461
6148,30840,0.5807331939198183
6149,30845,0.5807315285757565
6150,30850,0.5807298637864831
6151,30855,0.5807281995517212
6152,30860,0.5807265358711938
6153,30865,0.5807248727446245
6154,30870,0.5807232101717366
6155,30875,0.5807215481522537
6156,30880,0.5807198866858998
6157,30885,0.5807182257723987
6158,30890,0.5807165654114748
6159,30895,0.5807149056028524
6160,30900,0.5807132463462563
6161,30905,0.5807115876414111
6162,30910,0.5807099294880415
6163,30915,0.580708271885873
6164,30920,0.5807066148346309
6165,30925,0.5807049583340403
6166,30930,0.5807033023838275
6167,30935,0.580701646983718
6168,30940,0.5806999921334375
6169,30945,0.5806983378327131
6170,30950,0.5806966840812703
6171,30955,0.580695030878836
6172,30960,0.5806933782251374
6173,30965,0.580691726119901
6174,30970,0.5806900745628538
6175,30975,0.5806884235537236
6176,30980,0.5806867730922376
6177,30985,0.5806851231781235
6178,30990,0.5806834738111091
6179,30995,0.5806818249909224
6180,31000,0.5806801767172919
6181,31005,0.5806785289899457
6182,31010,0.5806768818086124
6183,31015,0.5806752351730209
6184,31020,0.5806735890829
6185,31025,0.5806719435379789
6186,31030,0.5806702985379868
6187,31035,0.5806686540826534
6188,31040,0.580667010171708
6189,31045,0.5806653668048807
6190,31050,0.5806637239819014
6191,31055,0.5806620817025002
6192,31060,0.5806604399664077
