SOURCE_ID,RA,DEC,RA_ERROR,DEC_ERROR,PHOT_G_MEAN_MAG,PHOT_G_MEAN_FLUX_OVER_ERROR,PHOT_G_N_OBS,PHOT_BP_MEAN_MAG,PHOT_BP_MEAN_FLUX_OVER_ERROR,PHOT_BP_N_OBS,PHOT_RP_MEAN_MAG,PHOT_RP_MEAN_FLUX_OVER_ERROR,PHOT_RP_N_OBS,ASTROMETRIC_WEIGHT_AL,ASTROMETRIC_N_OBS_AL,ASTROMETRIC_N_GOOD_OBS_AL,ASTROMETRIC_EXCESS_NOISE,ASTROMETRIC_EXCESS_NOISE_SIG,DUPLICATED_SOURCE,REF_EPOCH,PARALLAX,PARALLAX_ERROR,PMRA,PMRA_ERROR,PMDEC,PMDEC_ERROR,PHOT_VARIABLE_FLAG,A_G_VAL,E_BP_MIN_RP_VAL
4472807666797116416,269.4271490537596,4.646379208732901,0.0314630,0.0328389,14.8467,2405.06,105,15.3523,310.258,11,14.1971,443.429,12,26.7577,107,107,0.00000,9.94959e-16,"F",2015.50,0.756648,0.0383154,-2.68430,0.0655632,-10.9549,0.0713251,"F",NaN,NaN
4472790246408896896,269.5225340311324,4.459967411846815,0.0439319,0.0439145,14.6176,2200.04,105,14.9944,149.293,9,14.0684,361.262,10,31.9706,105,105,0.00000,0.00000,"F",2015.50,0.307590,0.0415405,-0.630904,0.0816660,-4.50563,0.0756352,"F",NaN,NaN
4472788807599482880,269.4878889009719,4.454570466542043,0.0467201,0.0520527,12.6849,3116.54,106,13.0912,650.193,11,12.1187,991.979,11,220.130,107,107,0.00000,0.00000,"F",2015.50,2.70147,0.0625040,7.10943,0.0756639,-7.75361,0.0766941,"F",0.430300,0.221000
4472811897344475776,269.3680162716407,4.719492529391800,0.0353719,0.0350059,15.0867,1956.70,112,15.6769,379.857,12,14.3589,436.054,13,21.1992,113,113,0.00000,1.93385e-15,"F",2015.50,0.255563,0.0396390,0.401614,0.0708066,-8.50259,0.0662124,"F",NaN,NaN
4472808427010150656,269.3764538872376,4.651516946038909,0.0272420,0.0271107,14.5964,2960.54,141,15.2573,496.836,16,13.8223,776.041,15,32.8971,141,141,0.00000,0.00000,"F",2015.50,0.261179,0.0321262,-0.376303,0.0512673,-2.84872,0.0484734,"F",NaN,NaN
4472789013757913856,269.4903039801510,4.459775352458985,0.0429068,0.0457737,12.3243,3841.28,108,12.7231,490.329,10,11.7637,436.818,11,304.799,111,109,0.00000,0.00000,"F",2015.50,2.37872,0.0532854,11.4851,0.0738178,-11.9779,0.0742817,"F",0.544000,0.260700
4472788945038444032,269.4503407105585,4.454903842235756,0.0330412,0.0328794,14.6967,2462.70,121,15.1515,571.075,11,14.0829,596.083,13,29.9168,123,123,0.00000,0.00000,"F",2015.50,0.838237,0.0363455,0.538402,0.0601224,-7.57310,0.0554210,"F",0.756700,0.387000
4472790972263745792,269.5719440089144,4.525618652522127,0.0384350,0.0423509,12.8265,2491.93,101,13.2258,554.430,12,12.2719,875.897,12,180.782,114,113,0.00000,1.43919e-15,"F",2015.50,1.79626,0.0421276,9.89745,0.0714362,-11.7583,0.0726791,"F",0.771000,0.368300
4472811897344477056,269.3592124013430,4.717685177637864,0.0266928,0.0276361,13.9437,2925.91,98,14.6988,472.866,10,13.1061,488.218,10,64.6962,99,99,0.00000,0.00000,"F",2015.50,0.0786485,0.0294363,-4.99190,0.0553944,-9.84049,0.0497197,"F",0.405000,0.162000
4472798497045364352,269.2736461647120,4.462864390794664,0.0336274,0.0320655,15.4408,1835.30,166,16.0716,433.817,18,14.6900,535.409,19,14.5913,171,171,0.00000,0.00000,"F",2015.50,0.238298,0.0382240,1.56238,0.0636988,-0.463306,0.0601341,"F",NaN,NaN
4472789048117658880,269.4577332148853,4.458976049354833,0.216466,0.220605,14.4167,730.750,122,14.9528,464.121,12,13.7148,523.461,15,0.453937,132,128,1.46525,295.882,"F",2015.50,1.54579,0.251613,3.47201,0.407425,-0.916700,0.365699,"F",0.951700,0.463300
4472805609511235456,269.2540578192732,4.535618736773076,0.0321999,0.0318504,15.4202,1722.35,173,15.8925,320.404,19,14.7946,719.257,19,14.4303,177,177,0.00000,0.00000,"F",2015.50,0.929216,0.0372100,-5.23754,0.0627215,-0.439797,0.0595600,"F",0.501300,0.268000
4472793957260099328,269.4890532041459,4.533659554192815,0.0492713,0.0465548,12.0051,3004.97,87,12.3860,676.793,12,11.4674,830.134,12,348.197,89,88,0.00000,0.00000,"F",2015.50,2.78160,0.0513314,-20.8330,0.118992,0.704341,0.101071,"F",0.527200,0.263000
4472808255211462272,269.3524839748455,4.641149440581234,0.0388904,0.0354635,15.1660,1618.92,134,15.7086,354.552,15,14.4914,539.015,14,18.8717,134,134,0.00000,0.00000,"F",2015.50,1.28686,0.0397150,-6.29732,0.0715537,-9.10862,0.0635833,"F",0.641500,0.292000
4472813645390971008,269.6131465965801,4.517687944975944,0.0371110,0.0417870,15.0353,1848.50,106,15.3899,347.211,12,14.5117,679.336,11,22.7685,106,105,0.00000,1.00486e-15,"F",2015.50,0.609733,0.0442476,-1.66379,0.0705963,3.22419,0.0725603,"F",NaN,NaN
4472807258779026560,269.4310779270651,4.606911889178893,0.0292708,0.0308586,14.8010,1994.67,133,15.0941,317.087,15,14.3353,424.822,15,26.6239,134,134,0.00000,0.00000,"F",2015.50,0.312105,0.0347557,4.56512,0.0553322,-6.16625,0.0537578,"F",NaN,NaN
4472806949541385728,269.4010826279580,4.603977395403241,0.0742208,0.0714005,15.1157,1039.79,124,15.6387,301.319,14,14.4248,427.296,14,4.21946,124,124,0.429294,17.4174,"F",2015.50,-0.369675,0.0797873,-0.204313,0.138675,1.49031,0.123810,"F",NaN,NaN
4472814268166347520,269.6927556290453,4.567941306806525,0.0457508,0.0927702,15.3631,1854.39,100,16.0123,460.799,10,14.5950,701.938,9,17.1343,101,101,0.00000,0.00000,"F",2015.50,0.226148,0.109201,-2.65901,0.0887099,-3.35876,0.0930260,"F",NaN,NaN
4472809419143647360,269.2085838775964,4.620496315035289,0.0225145,0.0220214,13.3508,3214.23,133,13.6653,542.053,14,12.8739,993.983,12,104.499,133,133,0.00000,0.00000,"F",2015.50,0.906231,0.0244645,1.22709,0.0422182,1.78815,0.0417172,"F",NaN,NaN
4472804750518130048,269.3146383822035,4.525716226196479,0.0252647,0.0244229,14.5824,3038.71,157,15.0630,479.772,17,13.9524,898.689,15,33.4899,159,156,0.00000,0.00000,"F",2015.50,0.768233,0.0279451,-8.79066,0.0486532,4.52309,0.0453896,"F",NaN,NaN
4472790456866922624,269.5392570797266,4.491274382017634,0.0524208,0.0497242,14.9974,1615.91,98,15.6266,447.190,7,14.2506,854.090,10,22.1013,98,98,0.00000,0.00000,"F",2015.50,0.417351,0.0621756,0.236507,0.0793595,-8.15090,0.0754223,"F",NaN,NaN
4472804544359316992,269.3061280314484,4.491672838040815,0.0245688,0.0246195,14.7425,2919.98,175,15.1727,208.655,12,14.1102,385.457,13,28.2605,177,176,0.00000,0.00000,"F",2015.50,1.22773,0.0286493,-2.28012,0.0476994,12.2348,0.0459711,"F",0.461500,0.244500
4472808014693292928,269.3505991766361,4.637379320608852,0.0314158,0.0290259,14.5299,2525.72,133,14.9851,400.413,15,13.9165,675.580,14,34.9632,134,133,0.00000,0.00000,"F",2015.50,1.23960,0.0318567,-10.4978,0.0579805,-3.81395,0.0518570,"F",0.666000,0.337500
4472807327498507520,269.4183737428103,4.617481608407157,0.175644,0.191430,14.0991,286.690,117,14.5435,1117.58,9,13.3850,672.196,12,0.592890,117,116,1.26670,216.978,"T",2015.50,1.82526,0.215938,-3.80945,0.345646,-3.78455,0.367876,"F",0.677300,0.349000
4472791071042909056,269.5462598372534,4.523869600622067,0.0405573,0.0442106,11.7857,1146.29,106,12.7321,234.372,11,10.8415,446.913,12,327.284,106,104,0.00000,0.00000,"F",2015.50,0.244819,0.0485040,0.969511,0.0724424,-3.20362,0.0762288,"F",0.470000,0.309000
4472814268166346496,269.6982346258159,4.569073883589969,0.0296929,0.0404997,14.5726,2037.55,116,15.2510,418.573,13,13.7901,346.091,13,36.3027,116,116,0.00000,0.00000,"F",2015.50,0.0838073,0.0474571,0.790431,0.0583816,-5.30453,0.0610108,"F",0.365000,0.153500
4472788532721584640,269.4276160902862,4.437672007599314,0.0400661,0.0401426,15.2542,1410.72,149,15.2841,207.625,14,15.1160,340.208,17,13.2430,149,149,0.123314,1.46837,"F",2015.50,0.0617171,0.0406230,-0.763477,0.0760790,-4.85297,0.0715151,"F",NaN,NaN
4472790559946147840,269.4844254000373,4.485717809782426,0.324172,0.333881,15.1380,344.351,115,15.8354,275.786,10,14.2308,674.689,12,0.217170,115,115,2.09708,355.767,"T",2015.50,3.02523,0.396289,-8.37187,0.595985,-25.1877,0.579496,"F",0.451000,0.246000
4472789563514690816,269.5708222705894,4.469134358393325,0.0576432,0.0516390,15.3497,1458.02,87,15.7012,299.163,8,14.7368,303.288,8,16.2345,87,87,0.00000,0.00000,"F",2015.50,0.846881,0.0559326,-1.40061,0.0980876,4.87727,0.105208,"F",0.293300,0.148000
4472811308929511808,269.3073112380160,4.672297189813212,0.0379592,0.0354971,14.7968,2050.15,114,15.4560,430.680,12,14.0204,499.207,11,26.6701,115,115,0.00000,0.00000,"F",2015.50,0.232605,0.0364577,-2.30727,0.0715519,-6.59753,0.0619842,"F",NaN,NaN
4472813306093671936,269.6404273522989,4.488733258279036,0.0314449,0.0348221,14.5766,2446.02,105,14.9297,464.438,12,14.0588,504.488,10,35.8537,106,106,0.00000,9.99872e-16,"F",2015.50,0.648275,0.0367243,3.51317,0.0595734,-6.27984,0.0611565,"F",0.995500,0.510300
4472789941471812736,269.5745242439858,4.470928010129930,0.0574189,0.0508386,15.3252,1473.18,95,15.8903,219.398,10,14.6238,324.320,9,17.0003,97,96,0.00000,0.00000,"F",2015.50,1.63906,0.0547911,9.50283,0.0948388,-0.795076,0.0897816,"F",0.221700,0.0947000
4472814955361119232,269.6535538816734,4.569695677104301,0.0359501,0.0478606,14.6598,2287.36,80,15.2613,420.520,6,13.9324,295.381,7,33.7092,80,80,0.00000,0.00000,"F",2015.50,0.184810,0.0543126,-4.73638,0.0721660,-6.23415,0.0745811,"F",0.362700,0.147000
4472790834825010944,269.5420279312354,4.497678913546752,0.0555184,0.0509414,15.2976,1397.06,95,15.9380,139.011,9,14.5233,280.953,9,17.0813,95,95,0.00000,0.00000,"F",2015.50,0.150297,0.0536940,-4.33471,0.0931510,-7.63303,0.0924964,"F",0.519000,0.264500
4472791105402635648,269.5260932920642,4.524804620618839,0.0352741,0.0331914,14.2200,2363.24,107,14.7032,396.097,11,13.5899,470.064,11,47.3368,107,107,0.00000,0.00000,"F",2015.50,1.01286,0.0313708,-6.77591,0.0631084,3.45205,0.0617800,"F",1.24600,0.606800
4472810969630824832,269.2177283881642,4.678376952364182,0.0428664,0.0435483,15.4614,1373.90,128,15.6188,298.322,13,15.1460,293.196,13,13.9168,131,129,0.00000,0.00000,"F",2015.50,0.0364593,0.0499106,-1.55285,0.0789102,-9.02263,0.0776720,"F",NaN,NaN
4472813443532624384,269.6647941528406,4.512001926770366,0.0452238,0.0542781,15.2745,1434.91,85,15.8541,305.006,9,14.5606,669.521,12,17.9206,89,88,0.00000,0.00000,"F",2015.50,0.331652,0.0635803,0.277396,0.0903404,-5.18677,0.0888886,"F",NaN,NaN
4472809114204573568,269.2205546540268,4.587978847734856,0.0229189,0.0227239,14.0352,3599.36,159,14.6617,818.370,14,13.2846,512.050,16,55.1411,160,160,0.00000,0.00000,"F",2015.50,0.258934,0.0268232,2.10843,0.0425603,-1.37068,0.0391978,"F",0.436300,0.200700
4472813924568960896,269.6862287657689,4.535455610155964,0.0299489,0.0393108,14.2400,2833.25,101,14.9306,371.613,10,13.4438,281.295,10,49.5784,103,102,0.00000,0.00000,"F",2015.50,0.163739,0.0444645,-2.36690,0.0613618,-5.92161,0.0614411,"F",0.545800,0.259000
4472814852281909248,269.6189734908389,4.570551904231708,0.0476041,0.0673508,15.4351,1856.61,97,15.8511,277.525,9,14.8567,349.050,10,15.7665,98,97,0.00000,0.00000,"F",2015.50,0.595604,0.0651682,0.0496643,0.0936309,1.89060,0.102611,"F",NaN,NaN
4472807563717830528,269.4225358041590,4.632779415665205,0.0267089,0.0288683,14.3351,1817.18,117,15.1646,415.846,13,13.4471,502.631,13,44.4175,117,116,0.00000,0.00000,"F",2015.50,0.00397541,0.0296051,-4.49486,0.0539547,-5.65021,0.0565988,"F",NaN,NaN
4472806846462166016,269.4088413568209,4.586771234678197,0.0453246,0.0435371,12.5024,2067.34,103,13.4876,232.556,11,11.5341,518.344,11,245.651,107,103,0.00000,1.43551e-15,"F",2015.50,0.237468,0.0422905,-4.98968,0.0848779,-2.60131,0.0810821,"F",0.850000,0.371500
4472812172222390016,269.3373922393416,4.736687500499278,0.0451656,0.0390471,15.0329,1826.35,116,15.4757,169.017,13,14.4266,412.359,13,22.0950,116,116,0.00000,0.00000,"F",2015.50,0.724869,0.0397608,5.87310,0.0876403,2.61596,0.0740389,"F",0.801300,0.427500
4472793617962868992,269.4733768119430,4.516440233865691,0.0325347,0.0349862,14.7920,2109.63,120,15.4019,295.785,12,14.0397,283.533,14,27.2757,121,120,0.00000,1.87407e-15,"T",2015.50,0.250675,0.0356461,-1.95144,0.0607621,-2.81327,0.0591055,"F",NaN,NaN
4472790147630017792,269.5944008760380,4.495165777227630,0.0224510,0.0259671,13.3273,3261.01,123,14.1086,490.769,14,12.4711,527.902,14,115.708,123,123,0.00000,0.00000,"F",2015.50,6.71651,0.0258004,-27.3591,0.0423195,-59.2817,0.0440020,"F",0.313300,0.154700
4472815436397462656,269.6372078148309,4.605599525357152,0.0656926,0.0924680,14.8050,1118.15,97,15.1461,298.418,10,14.2642,602.895,11,6.53776,97,96,0.331187,12.7564,"F",2015.50,0.588162,0.0977580,1.32308,0.125390,1.56021,0.136909,"F",NaN,NaN
4472815573835920256,269.7187964959239,4.575674767849959,0.0347534,0.0517149,14.7654,2675.46,121,15.4427,363.846,14,13.9821,625.889,14,30.0582,123,123,0.00000,0.00000,"F",2015.50,0.212413,0.0618155,-3.04100,0.0648910,-3.67397,0.0605876,"F",0.623300,0.360700
4472792484091134208,269.3251538766235,4.456837958566448,0.0179085,0.0188114,13.4504,3306.57,166,13.7422,424.976,19,12.9979,1119.31,19,95.4370,169,168,0.00000,0.00000,"F",2015.50,0.950630,0.0207767,-2.23233,0.0347991,-1.02673,0.0335849,"F",0.906000,0.471000
4472790181989755648,269.6098362692036,4.508126266548413,0.0322917,0.0360566,14.6275,2782.23,103,15.0589,547.289,11,14.0414,412.280,12,34.0186,105,105,0.00000,0.00000,"F",2015.50,1.07734,0.0381220,-2.55461,0.0608612,-1.13950,0.0629333,"F",0.499700,0.266000
4472808873687491328,269.3859419640967,4.701603978507989,0.0328796,0.0332416,15.0217,2056.87,124,15.6471,330.936,12,14.2813,546.537,14,22.3113,124,124,0.00000,0.00000,"F",2015.50,0.605047,0.0383839,0.460458,0.0651390,-2.39980,0.0597440,"F",NaN,NaN
4472805403353166208,269.3066976668405,4.555746540737858,0.0251844,0.0260781,14.3972,3121.74,149,14.7767,339.647,17,13.8435,573.409,14,38.8347,150,149,0.00000,0.00000,"F",2015.50,0.817696,0.0295310,2.88802,0.0494831,2.07458,0.0470229,"F",NaN,NaN
4472786608575876352,269.3097332589160,4.451273937109261,0.0187135,0.0195460,13.6787,2760.05,169,14.3102,687.434,19,12.9222,907.463,18,78.1135,170,169,0.00000,0.00000,"F",2015.50,0.487972,0.0214693,7.38935,0.0361373,-1.83934,0.0354173,"F",NaN,NaN
4472815230239031168,269.6279029892278,4.579965235619058,0.0467804,0.0733269,15.3806,1686.03,87,15.8641,198.826,6,14.7529,304.938,8,16.9109,87,87,0.00000,5.54841e-16,"F",2015.50,1.02726,0.0839975,10.0705,0.0938838,-0.622513,0.0970920,"F",0.389300,0.182300
4472806159267413120,269.2968808412745,4.559877595248172,0.0452810,0.0437695,14.6598,2061.41,158,15.5457,356.195,16,13.7338,648.440,16,7.86540,159,159,0.303977,12.2739,"F",2015.50,2.70661,0.0512115,8.09090,0.0887633,-0.442098,0.0815924,"F",NaN,NaN
4472814508684524672,269.6081231358558,4.547084442268353,0.0440279,0.0628301,11.7851,3414.89,84,12.5066,489.544,8,10.9811,508.370,10,421.152,89,85,0.00000,0.00000,"F",2015.50,0.477782,0.0608938,-1.71228,0.0876204,-7.32482,0.0955871,"F",0.559000,0.269000
4472791861316065536,269.4243481342971,4.452380721410414,0.0358559,0.0362316,12.2679,612.664,147,13.4728,96.5628,14,11.1997,219.466,13,287.985,148,145,0.00000,0.457264,"F",2015.50,0.155671,0.0365240,-4.05473,0.0691347,-4.12956,0.0648594,"F",NaN,NaN
4472789838392366976,269.6340346865757,4.484021760050189,0.0622964,0.0698058,12.6839,3956.74,88,12.9832,359.137,10,12.2289,615.310,10,229.771,89,89,0.00000,0.00000,"F",2015.50,1.39849,0.0623889,3.01834,0.103423,-0.396064,0.103651,"F",0.986300,0.498300
4472805746950552064,269.2837146954633,4.547137470435850,0.0263822,0.0256453,14.7193,2508.23,151,15.1494,327.299,16,14.1310,1047.51,16,28.9930,151,151,0.00000,0.00000,"F",2015.50,0.745176,0.0299178,3.87892,0.0527041,-3.62776,0.0540613,"F",1.01750,0.498000
4472804681798649728,269.3300878800589,4.522546282473033,0.0312126,0.0282371,14.9222,2525.99,151,15.3322,335.168,16,14.3396,568.187,15,24.1211,151,151,0.00000,0.00000,"F",2015.50,0.739547,0.0320013,-3.63090,0.0609674,-11.7104,0.0537967,"F",0.933500,0.468000
4472789013757916544,269.4818699126070,4.464321133805198,0.0357083,0.0349609,14.8431,2238.59,113,15.2608,224.972,10,14.2581,505.886,13,25.7797,115,114,0.00000,0.00000,"F",2015.50,0.492686,0.0402476,-2.26262,0.0643896,-0.00683677,0.0640310,"F",NaN,NaN
4472789872752106880,269.6205618215689,4.482133540879703,0.0351150,0.0385832,14.9270,2018.60,112,15.3544,282.201,11,14.3465,431.163,10,25.3476,114,114,0.00000,0.00000,"F",2015.50,0.672266,0.0402640,2.10554,0.0651075,1.32219,0.0669676,"F",0.829300,0.368300
4472790663025357184,269.5292488026524,4.503054033231326,0.0393423,0.0372814,14.6534,1880.65,105,15.0744,111.644,10,14.0604,384.697,10,31.0052,106,106,0.00000,9.99872e-16,"F",2015.50,0.489603,0.0413545,-2.43714,0.0678402,0.972641,0.0646780,"F",NaN,NaN
4472815608195653888,269.7407945378762,4.586509936938089,0.0270619,0.0367521,14.0063,3351.41,132,14.6338,271.304,14,13.2606,508.405,14,61.2448,133,132,0.00000,0.00000,"F",2015.50,0.236572,0.0400374,-2.03032,0.0513799,-2.37826,0.0509676,"F",0.333300,0.162000
4472814096367165952,269.7176244303765,4.566178883046799,0.0274444,0.0371847,14.3108,3007.36,133,14.6831,306.425,14,13.7777,741.491,12,45.7271,134,134,0.00000,0.00000,"F",2015.50,0.867669,0.0441022,1.68454,0.0531476,3.60048,0.0507247,"F",0.660000,0.313000
4472814405605307008,269.6110118485839,4.525971760682055,0.0821227,0.0841842,13.5960,1430.03,80,14.0665,195.838,8,12.9755,450.689,9,89.4917,80,80,0.00000,1.16031e-15,"F",2015.50,2.28169,0.0544882,-3.21017,0.147018,-5.98212,0.142632,"F",0.453500,0.222300
4472788876318964736,269.4609116453857,4.451427755272158,0.0420296,0.0428069,15.4788,1602.49,120,15.9062,162.967,13,14.8821,708.821,13,13.5981,125,124,0.00000,0.00000,"F",2015.50,0.433090,0.0470221,-3.39417,0.0801113,-5.97635,0.0821131,"F",NaN,NaN
4472814439965045120,269.6140609505690,4.528907678057264,0.0568109,0.0625005,15.2717,1819.02,89,15.9109,189.571,8,14.5109,474.900,10,18.3577,89,89,0.00000,0.00000,"F",2015.50,0.131524,0.0660932,-2.25829,0.111403,-6.22746,0.100840,"F",0.258000,0.135000
4472805472072638592,269.3398641256834,4.561991244000182,0.0309850,0.0318621,12.0201,4222.68,147,12.8235,640.318,16,11.1624,994.884,16,342.038,149,147,0.00000,0.00000,"F",2015.50,0.235371,0.0354813,-0.608190,0.0611869,0.180696,0.0571436,"F",0.469300,0.243700
4472789013757917952,269.4805833908057,4.468379341121340,0.0300331,0.0311187,14.5674,2301.45,123,14.9097,222.764,12,14.0463,483.690,12,33.8043,123,123,0.00000,9.25048e-16,"F",2015.50,0.800676,0.0334856,-0.436724,0.0569373,-2.32964,0.0574350,"F",0.390000,0.202300
4472804750518130432,269.3113812317653,4.526273732614216,0.0223028,0.0212363,13.3086,3050.34,155,13.3915,180.256,15,13.1000,613.180,14,54.2049,153,153,0.0938135,2.00894,"F",2015.50,0.402003,0.0246629,-9.39646,0.0425409,-0.844145,0.0401296,"F",0.723000,0.367700
4472805570852805504,269.3399831000351,4.590259678780945,0.0310082,0.0315969,14.3718,3061.03,124,15.1012,297.586,11,13.5491,352.054,12,40.9764,126,126,0.00000,0.00000,"F",2015.50,0.135956,0.0399263,-2.21194,0.0542066,-8.40166,0.0493274,"F",0.427300,0.211000
4472814199446873984,269.6590309978332,4.563551213492278,0.0443823,0.0484033,14.2372,2539.48,71,14.8529,466.428,7,13.4963,1009.67,8,49.6654,71,71,0.00000,0.00000,"F",2015.50,0.148981,0.0559530,-0.964166,0.0879143,-11.7878,0.0768072,"F",0.215000,0.0833000
4472794197779198848,269.5378349129227,4.547362987430821,0.0298987,0.0316020,14.5268,2298.94,107,14.9375,674.204,11,13.9541,544.020,11,36.5849,107,106,0.00000,0.00000,"F",2015.50,0.863259,0.0334476,-0.399152,0.0587161,-2.10893,0.0614247,"F",0.530000,0.255000
4472845050191025792,269.5994781591000,4.936174140547920,0.0380387,0.0407882,12.3517,2340.31,138,13.0848,377.814,12,11.5409,640.480,14,297.834,139,137,0.00000,0.00000,"F",2015.50,0.566823,0.0436148,-3.57054,0.0719820,-11.0779,0.0704949,"F",0.682000,0.329000
4472826672031473536,269.7656959384377,4.747366100339034,0.0351264,0.0478233,14.9597,2439.74,109,15.5023,345.476,11,14.2639,421.902,11,25.3009,110,109,0.00000,0.00000,"F",2015.50,0.159882,0.0553570,4.95183,0.0700709,-7.15434,0.0678216,"F",0.469700,0.195700
4472840690804808320,269.7126342393204,4.872528776262352,0.0346357,0.0366520,15.2020,2039.12,136,15.6656,345.127,15,14.5804,433.054,14,18.6919,136,136,0.00000,0.00000,"F",2015.50,0.434101,0.0435719,1.43451,0.0747307,2.90944,0.0748668,"F",NaN,NaN
4472835846082110464,269.4229870258672,4.751212962720750,0.0274960,0.0337254,14.4537,2872.51,124,15.0881,299.239,11,13.6820,357.786,11,39.2076,126,125,0.00000,0.00000,"F",2015.50,0.218593,0.0388261,-3.78949,0.0560216,-4.79373,0.0539357,"F",0.434000,0.209000
4472843504002798336,269.6923352737394,4.953899448015625,0.0195334,0.0207777,13.8134,3154.04,156,14.5156,545.848,18,13.0177,660.705,18,69.9884,156,155,0.00000,0.00000,"F",2015.50,0.424870,0.0225559,-3.95329,0.0407604,-9.73341,0.0426725,"F",NaN,NaN
4472820487278565248,269.6987656610985,4.684065121841241,0.0370907,0.0497746,15.3163,1954.22,124,15.7060,436.411,14,14.7610,482.420,14,17.5855,125,125,0.00000,0.00000,"F",2015.50,0.802576,0.0571660,-1.23276,0.0758406,1.82316,0.0743088,"F",0.339000,0.167500
4472844706593643008,269.5943136759600,4.918556731999039,0.392969,0.353311,11.7591,424.586,117,12.1503,491.061,9,11.1658,908.255,9,2.15537,130,60,0.637868,80.7262,"T",2015.50,1.71207,0.313582,14.8091,0.678529,-38.6773,0.735073,"F",NaN,NaN
4472839625653020032,269.4564905104953,4.906327801419183,0.0269029,0.0316879,13.8951,3395.14,129,14.5418,672.526,15,13.1386,1053.45,13,68.0264,133,132,0.00000,0.00000,"F",2015.50,0.678457,0.0368887,-5.46408,0.0501548,-10.3332,0.0468654,"F",NaN,NaN
4472842202633298944,269.7244836601878,4.891538550361449,0.0248782,0.0277133,14.5110,3356.60,148,15.1285,587.139,17,13.7650,846.045,17,36.5460,149,149,0.00000,0.00000,"F",2015.50,0.283281,0.0311803,-10.1121,0.0505992,-8.92642,0.0522075,"F",NaN,NaN
4472836327118455552,269.4253200806622,4.798176362533558,0.0219257,0.0254589,13.4658,3623.75,132,14.2418,476.340,15,12.6158,883.449,15,101.825,134,132,0.00000,0.00000,"F",2015.50,0.275869,0.0284908,-2.67099,0.0427975,-5.30987,0.0416518,"F",0.804000,0.405000
4472846257082528128,269.5523939789933,4.996962765229515,0.0247006,0.0257009,14.2770,3673.64,153,14.8974,354.311,16,13.5334,684.308,16,45.4311,157,156,0.00000,0.00000,"F",2015.50,0.570582,0.0285105,3.02259,0.0488377,-6.19192,0.0454043,"F",NaN,NaN
4472836292758713216,269.4438724515593,4.796291377575879,0.0345649,0.0395133,11.8707,5307.33,122,12.5316,656.506,13,11.1142,1266.06,13,385.896,125,125,0.00000,0.00000,"F",2015.50,0.961598,0.0447380,-6.04345,0.0683253,0.709424,0.0664440,"F",NaN,NaN
4472817940358689408,269.5830877116793,4.601503933786042,0.0334563,0.0407942,14.9082,2349.93,105,15.4141,385.978,12,14.2591,294.837,10,25.9387,105,104,0.00000,0.00000,"F",2015.50,1.38925,0.0433372,-3.04695,0.0684159,-5.97179,0.0760239,"F",0.397200,0.188700
4472838762358909184,269.4548239723161,4.852173890620876,0.0366249,0.0423631,12.4831,1106.46,140,13.6742,163.798,14,11.4194,352.154,14,263.423,141,137,0.00000,0.00000,"F",2015.50,0.0642989,0.0479312,-0.195018,0.0711942,-8.20193,0.0675514,"F",0.806000,0.408300
4472844607815056640,269.5634530784858,4.921671142165608,0.0354654,0.0381914,15.0349,2383.67,140,15.6140,528.129,14,14.3184,544.344,15,22.4330,142,140,0.00000,0.00000,"F",2015.50,0.415016,0.0406991,2.54352,0.0671145,-8.58629,0.0654085,"F",NaN,NaN
4472818631853143424,269.5791899702454,4.634608470057162,0.0345819,0.0432883,15.2387,1615.38,112,15.6756,383.392,11,14.6393,353.524,11,18.9936,113,113,0.00000,0.00000,"F",2015.50,0.528745,0.0488953,6.84099,0.0697300,0.782318,0.0791155,"F",NaN,NaN
4472861611588182784,269.1985952458121,4.836597163259720,0.0443419,0.0480026,8.97949,1775.47,111,8.99869,806.483,12,8.95424,514.205,13,91.8595,116,114,0.0668972,1.42620,"T",2015.50,1.88131,0.0567352,0.124048,0.0866783,-9.00176,0.0904043,"F",0.374000,0.176500
4472858003812405888,269.1988885411238,4.699854426824357,0.0229543,0.0238313,13.1847,3443.65,130,13.5968,406.733,12,12.6176,896.323,13,122.328,132,132,0.00000,0.00000,"F",2015.50,1.58375,0.0265181,1.69953,0.0420861,-1.23954,0.0420132,"F",0.723000,0.360000
4472835188946119168,269.5683348411105,4.840638082652184,0.0340054,0.0376693,11.5105,1973.73,139,12.3208,475.685,15,10.6515,547.759,16,429.900,141,140,0.00000,0.00000,"F",2015.50,0.284323,0.0423950,-1.52594,0.0694530,-7.64433,0.0646840,"F",0.716700,0.334500
4472818769292096768,269.6028087965875,4.664852354750004,0.0445363,0.0561747,14.5147,1865.10,112,15.0093,357.806,12,13.8589,647.013,13,10.1629,114,112,0.266928,9.65633,"F",2015.50,1.36793,0.0655434,8.00825,0.0895286,-4.04873,0.103574,"F",0.789500,0.368000
4472837770227463680,269.4498855565201,4.806687804455659,0.0242880,0.0278835,13.9175,3443.16,126,14.6028,236.630,14,13.1181,474.609,14,66.1028,126,126,0.00000,9.13508e-16,"F",2015.50,0.286635,0.0319851,-0.938706,0.0479583,-5.99824,0.0463980,"F",0.667000,0.328000
